Region,School Name,BEIS School ID,Division,District,K Total,G1 Total,G2 Total,G3 Total,G4 Total,G5 Total,G6 Total,G7 Total,G8 Total,G9 Total,G10 Total,G11 STEM Total,G11 HUMSS Total,G11 ABM Total,G11 GAS Total,G11 TVL Total,G11 SPORTS Total,G11 ARTS Total,G11 PBM Total,G12 STEM Total,G12 HUMSS Total,G12 ABM Total,G12 GAS Total,G12 TVL Total,G12 SPORTS Total,G12 ARTS Total,G12 PBM Total
Region II,San Antonio South Elementary School,103977,Nueva Vizcaya,Bambang II,17,27,27,43,33,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Sto Niño PS,103979,Nueva Vizcaya,Bambang II,10,13,11,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Adventist Elementary School Almaguer Campus Inc.,400498,Nueva Vizcaya,Bambang II,8,13,7,15,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,California Academy for Lilminius (CAL) Inc.,410165,Nueva Vizcaya,Bambang II,16,30,27,33,28,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Great Visions Academy Inc,410832,Nueva Vizcaya,Bambang II,22,22,22,18,12,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,San Fernando Integrated School,502617,Nueva Vizcaya,Bambang II,29,50,40,40,55,43,52,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Ammococan Elementary School,103981,Nueva Vizcaya,Bayombong I,11,17,19,20,14,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Bayombong Central School/SPED Center,103984,Nueva Vizcaya,Bayombong I,176,253,240,246,270,319,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Bayombong South Elementary School,103985,Nueva Vizcaya,Bayombong I,78,106,98,120,100,100,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Busilac Elementary School,103986,Nueva Vizcaya,Bayombong I,44,52,45,58,48,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Kakilingan Elementary School,103990,Nueva Vizcaya,Bayombong I,6,5,9,6,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Magapuy Elementary School,103993,Nueva Vizcaya,Bayombong I,27,20,20,30,20,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Magsaysay Elementary School,103994,Nueva Vizcaya,Bayombong I,65,61,65,68,61,79,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Paitan Elementary School,103997,Nueva Vizcaya,Bayombong I,34,42,17,35,29,47,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Villa Adriano PS,104000,Nueva Vizcaya,Bayombong I,4,6,12,9,6,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Vista Hills Elementary School,104001,Nueva Vizcaya,Bayombong I,51,44,47,53,51,54,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Dr. Candido V. Rosario Sr. Elementary School,156006,Nueva Vizcaya,Bayombong I,21,12,19,16,20,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Bansing Elementary School,156013,Nueva Vizcaya,Bayombong I,12,7,12,14,9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Nueva Vizcaya Gen. CHS,300641,Nueva Vizcaya,Bayombong I,0,0,0,0,0,0,0,678,725,803,800,166,389,110,0,232,50,10,0,117,410,122,0,218,34,14,0
Region II,PAIMA NATIONAL HIGH SCHOOL,300642,Nueva Vizcaya,Bayombong I,0,0,0,0,0,0,0,32,45,43,51,0,0,0,31,17,0,0,0,0,0,0,15,16,0,0,0
Region II,St. Mary's University - Grade School Department,400505,Nueva Vizcaya,Bayombong I,60,76,71,71,86,94,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Saint Mary's University Junior High and Science High School,400506,Nueva Vizcaya,Bayombong I,0,0,0,0,0,0,0,192,187,159,182,370,59,51,0,21,0,12,0,365,78,46,0,29,0,10,0
Region II,"Our Lady of Peace and Good Voyage Institute of Technology, Inc.",407322,Nueva Vizcaya,Bayombong I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,8,0,0,0,0
Region II,"PLT College, Inc.",416026,Nueva Vizcaya,Bayombong I,9,6,7,8,5,9,5,14,14,10,8,17,8,6,0,0,0,0,0,20,33,1,0,0,0,0,0
Region II,Bayombong West Elementary School,104002,Nueva Vizcaya,Bayombong II,36,46,43,42,31,41,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Bonfal Annex Elementary School,104003,Nueva Vizcaya,Bayombong II,13,29,23,35,26,43,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Bonfal Pilot CS,104004,Nueva Vizcaya,Bayombong II,82,65,69,86,89,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Bonfal West Elementary School,104005,Nueva Vizcaya,Bayombong II,33,32,34,26,29,33,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Cabuaan Elementary School,104006,Nueva Vizcaya,Bayombong II,29,25,31,36,18,35,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Casat Elementary School,104007,Nueva Vizcaya,Bayombong II,34,37,33,26,35,41,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Ipil-Cuneg Elementary School,104008,Nueva Vizcaya,Bayombong II,10,5,12,12,5,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,La Torre Elementary School,104009,Nueva Vizcaya,Bayombong II,68,56,66,72,61,64,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Labbu Elementary School,104010,Nueva Vizcaya,Bayombong II,5,8,8,8,8,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Lingay Elementary School,104011,Nueva Vizcaya,Bayombong II,26,29,23,45,33,48,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Masoc Elementary School,104012,Nueva Vizcaya,Bayombong II,54,50,60,65,58,67,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Pawak Elementary School,104013,Nueva Vizcaya,Bayombong II,13,8,15,15,17,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Sta. Rosa Elementary School,104014,Nueva Vizcaya,Bayombong II,27,37,36,34,40,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Luyang Elementary School,156016,Nueva Vizcaya,Bayombong II,15,28,20,19,18,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Casat NHS,300626,Nueva Vizcaya,Bayombong II,0,0,0,0,0,0,0,64,75,81,68,0,59,0,0,0,0,0,0,0,0,0,64,0,0,0,0
Region II,Philippine Science High School,304684,Nueva Vizcaya,Bayombong II,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Bonfal National High School,306202,Nueva Vizcaya,Bayombong II,0,0,0,0,0,0,0,144,181,185,197,0,65,0,0,80,0,0,0,0,0,0,99,70,0,0,0
Region II,Bonfal Proper Kiddie Learning Center,400502,Nueva Vizcaya,Bayombong II,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Kingsway Christian Academy,400503,Nueva Vizcaya,Bayombong II,23,25,26,25,19,18,15,28,15,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,United Methodist Christian School,400508,Nueva Vizcaya,Bayombong II,25,17,8,10,13,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,"Muir Woods Academy, Inc.",416003,Nueva Vizcaya,Bayombong II,35,33,40,55,26,54,47,64,51,53,67,29,21,14,0,0,0,0,0,44,12,13,0,0,0,0,0
Region II,"Jesus Academy of Redeemed Servants, Inc.",416032,Nueva Vizcaya,Bayombong II,1,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Ampakleng Elementary School,104015,Nueva Vizcaya,Diadi,33,22,22,27,24,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Arwas Elementary School,104016,Nueva Vizcaya,Diadi,13,18,23,17,19,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Balete Elementary School,104017,Nueva Vizcaya,Diadi,11,26,28,25,18,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Bugnay Elementary School,104018,Nueva Vizcaya,Diadi,34,24,25,29,16,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Butao Elementary School,104019,Nueva Vizcaya,Diadi,15,20,14,24,21,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Diadi CS,104021,Nueva Vizcaya,Diadi,62,79,71,88,82,80,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Duruarog Elementary School,104022,Nueva Vizcaya,Diadi,12,15,23,24,15,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Escoting Elementary School,104023,Nueva Vizcaya,Diadi,22,12,17,22,14,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Langka PS,104024,Nueva Vizcaya,Diadi,7,9,8,16,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Lurad Elementary School,104025,Nueva Vizcaya,Diadi,11,10,19,19,16,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Nagsabaran Elementary School,104026,Nueva Vizcaya,Diadi,35,30,17,20,22,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Namamparan Elementary School,104028,Nueva Vizcaya,Diadi,25,11,22,23,26,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Pallagao PS,104029,Nueva Vizcaya,Diadi,0,6,7,7,10,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Pinya Elementary School,104030,Nueva Vizcaya,Diadi,17,12,13,19,14,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Rosario Primary School,104031,Nueva Vizcaya,Diadi,0,4,7,8,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,San Luis Elementary School,104032,Nueva Vizcaya,Diadi,15,18,16,18,15,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,San Pablo Elementary School,104033,Nueva Vizcaya,Diadi,19,11,18,14,14,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Villa Aurora Elementary School,104034,Nueva Vizcaya,Diadi,15,12,12,12,6,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Villa Florentino Elementary School,104035,Nueva Vizcaya,Diadi,14,10,13,16,13,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Diadi NHS,300627,Nueva Vizcaya,Diadi,0,0,0,0,0,0,0,297,348,314,318,107,109,25,0,102,0,0,0,106,0,32,100,80,0,0,0
Region II,St. Joseph School,400509,Nueva Vizcaya,Diadi,15,18,10,20,9,16,24,40,40,37,27,16,0,2,0,5,0,0,0,15,0,5,9,1,0,0,0
Region II,Bitnong Elementary School,104039,Nueva Vizcaya,Dupax del Norte I,34,38,30,43,42,36,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Bulala Elementary School,104040,Nueva Vizcaya,Dupax del Norte I,10,13,16,17,14,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Dupax del Norte CS,104042,Nueva Vizcaya,Dupax del Norte I,69,81,68,81,71,95,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Inaban Elementary School,104044,Nueva Vizcaya,Dupax del Norte I,53,44,54,50,57,55,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Ineangan Elementary School,104045,Nueva Vizcaya,Dupax del Norte I,52,60,49,78,70,70,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Lamo Elementary School,104046,Nueva Vizcaya,Dupax del Norte I,28,30,32,34,26,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Mabasa Elementary School,104047,Nueva Vizcaya,Dupax del Norte I,26,26,42,48,48,61,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Munguia Elementary School,104050,Nueva Vizcaya,Dupax del Norte I,31,25,23,26,29,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Parai Elementary School,104054,Nueva Vizcaya,Dupax del Norte I,12,20,21,19,24,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Naruron Elementary School,156007,Nueva Vizcaya,Dupax del Norte I,10,13,14,20,16,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,LAMO NATIONAL HIGH SCHOOL,300635,Nueva Vizcaya,Dupax del Norte I,0,0,0,0,0,0,0,154,189,173,208,58,56,0,0,40,0,0,0,59,0,0,66,46,0,0,0
Region II,Munguia NHS,300637,Nueva Vizcaya,Dupax del Norte I,0,0,0,0,0,0,0,94,124,116,114,0,0,0,28,66,0,0,0,0,0,0,27,56,0,0,0
Region II,DUPAX DEL NORTE NATIONAL HIGH SCHOOL,306206,Nueva Vizcaya,Dupax del Norte I,0,0,0,0,0,0,0,81,144,126,126,0,0,0,77,55,0,0,0,0,0,0,46,37,0,0,0
Region II,Belance Seventh Day Adventist Elementary School,400511,Nueva Vizcaya,Dupax del Norte I,24,34,22,28,19,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Ineangan Kiddie Learning Center,400512,Nueva Vizcaya,Dupax del Norte I,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,"Camella Snv  School, Inc.",400515,Nueva Vizcaya,Dupax del Norte I,8,7,2,4,8,4,3,6,9,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,UMC Malasin Kiddie Learning Center,400516,Nueva Vizcaya,Dupax del Norte I,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Mabasa UMC Learning Center,416016,Nueva Vizcaya,Dupax del Norte I,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Abaca Elementary School,104056,Nueva Vizcaya,Dupax del Sur,11,10,13,12,12,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Banila Elementary School,104057,Nueva Vizcaya,Dupax del Sur,7,8,21,21,15,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Betawang Elementary School,104058,Nueva Vizcaya,Dupax del Sur,5,5,7,5,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Canabay Elementary School,104059,Nueva Vizcaya,Dupax del Sur,21,18,18,27,15,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Carolotan Elementary School,104060,Nueva Vizcaya,Dupax del Sur,29,25,21,27,21,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Castro Elementary School,104061,Nueva Vizcaya,Dupax del Sur,23,28,33,34,30,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Dupax CS,104062,Nueva Vizcaya,Dupax del Sur,32,37,35,52,40,58,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Ecameging Elementary School,104063,Nueva Vizcaya,Dupax del Sur,19,29,20,14,23,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Gabut Elementary School,104064,Nueva Vizcaya,Dupax del Sur,14,14,24,25,19,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Ganao Elementary School,104065,Nueva Vizcaya,Dupax del Sur,27,19,32,37,30,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Governor Alfonso Castañeda Elementary School,104066,Nueva Vizcaya,Dupax del Sur,40,39,37,43,52,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Kinabuan Elementary School,104067,Nueva Vizcaya,Dupax del Sur,16,17,27,28,20,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Lukidnon Elementary School,104068,Nueva Vizcaya,Dupax del Sur,3,4,5,2,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Mangayang Elementary School,104069,Nueva Vizcaya,Dupax del Sur,32,34,45,30,28,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Palabotan Elementary School,104070,Nueva Vizcaya,Dupax del Sur,19,15,14,17,21,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Sanguit Elementary School,104071,Nueva Vizcaya,Dupax del Sur,15,10,22,14,14,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Talbec Elementary School,104072,Nueva Vizcaya,Dupax del Sur,7,9,4,8,10,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Carolotan High School,300625,Nueva Vizcaya,Dupax del Sur,0,0,0,0,0,0,0,28,40,35,26,0,0,0,23,0,0,0,0,0,0,0,31,0,0,0,0
Region II,Dupax del Sur NHS,300628,Nueva Vizcaya,Dupax del Sur,0,0,0,0,0,0,0,127,115,146,147,25,37,15,0,38,0,0,0,0,47,16,0,77,0,0,0
Region II,Ganao National High School,300629,Nueva Vizcaya,Dupax del Sur,0,0,0,0,0,0,0,79,93,72,80,0,0,0,73,0,0,0,0,0,0,0,52,0,0,0,0
Region II,"Saint Mary's School of Dupax, Inc.",400517,Nueva Vizcaya,Dupax del Sur,0,0,0,0,4,15,11,31,51,41,38,11,10,2,0,0,0,0,0,15,14,6,0,0,0,0,0
Region II,Bilet Elementary School,104076,Nueva Vizcaya,Kasibu East,13,9,10,8,7,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Camamasi PS,104080,Nueva Vizcaya,Kasibu East,12,6,7,9,6,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Capisaan E/S,104081,Nueva Vizcaya,Kasibu East,29,38,27,52,40,39,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Didipio Elementary School,104084,Nueva Vizcaya,Kasibu East,100,87,90,101,111,102,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Kasibu East CS,104094,Nueva Vizcaya,Kasibu East,14,20,17,7,11,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Papaya Elementary School,104099,Nueva Vizcaya,Kasibu East,17,19,20,17,36,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Tadji Elementary School,104104,Nueva Vizcaya,Kasibu East,26,21,16,20,22,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Tukod Elementary School,104105,Nueva Vizcaya,Kasibu East,6,6,12,10,9,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Wangal Elementary School,104106,Nueva Vizcaya,Kasibu East,39,33,44,24,32,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Malabing Valley NHS,300636,Nueva Vizcaya,Kasibu East,0,0,0,0,0,0,0,78,91,97,88,0,45,0,0,28,0,0,0,0,0,0,56,12,0,0,0
Region II,Eastern Nueva Vizcaya National High School,306208,Nueva Vizcaya,Kasibu East,0,0,0,0,0,0,0,97,103,81,99,0,0,0,32,41,0,0,0,0,0,0,45,33,0,0,0
Region II,Alimit Integrated School,501696,Nueva Vizcaya,Kasibu East,11,17,14,21,17,20,18,24,17,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Binogawan IS,502196,Nueva Vizcaya,Kasibu East,19,15,20,19,16,19,21,25,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Acacia Elementary School,104109,Nueva Vizcaya,Eastern Kayapa,14,17,11,16,11,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Babadi Elementary School,104111,Nueva Vizcaya,Eastern Kayapa,19,14,23,22,15,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Buyasyas Elementary School,104118,Nueva Vizcaya,Eastern Kayapa,12,7,6,6,12,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Cabanglasan Elementary School,104119,Nueva Vizcaya,Eastern Kayapa,16,16,12,16,12,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Caritas Village Elementary school,104121,Nueva Vizcaya,Eastern Kayapa,18,21,28,22,15,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Dempeg Elementary school,104123,Nueva Vizcaya,Eastern Kayapa,11,9,13,7,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Latbang Elementary School,104128,Nueva Vizcaya,Eastern Kayapa,13,13,8,11,11,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Macdu Elementary School,104131,Nueva Vizcaya,Eastern Kayapa,38,34,40,44,34,39,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Latbang Elementary School-Annex,104133,Nueva Vizcaya,Eastern Kayapa,5,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Nansiakan Elementary school,104134,Nueva Vizcaya,Eastern Kayapa,11,15,13,26,14,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Oliweg E/S,104137,Nueva Vizcaya,Eastern Kayapa,9,11,12,13,7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Babadi Elementary School - Annex,104139,Nueva Vizcaya,Eastern Kayapa,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Pingkian CS,104140,Nueva Vizcaya,Eastern Kayapa,30,43,39,48,32,44,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Baan Elementary School,104141,Nueva Vizcaya,Eastern Kayapa,13,17,6,16,12,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,San Fabian Elementary School,104142,Nueva Vizcaya,Eastern Kayapa,25,17,18,26,22,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Tuppan Elementary School,104145,Nueva Vizcaya,Eastern Kayapa,10,7,2,10,5,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Kapangan PS,156005,Nueva Vizcaya,Eastern Kayapa,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Nansiakan NHS,300639,Nueva Vizcaya,Eastern Kayapa,0,0,0,0,0,0,0,29,40,51,28,0,0,0,21,16,0,0,0,0,0,0,22,17,0,0,0
Region II,Sta. Cruz Pingkian High School,300648,Nueva Vizcaya,Eastern Kayapa,0,0,0,0,0,0,0,123,125,121,148,31,40,12,0,44,0,0,0,34,59,8,0,37,0,0,0
Region II,Pinayag National High School,304675,Nueva Vizcaya,Eastern Kayapa,0,0,0,0,0,0,0,69,65,65,62,0,22,4,0,45,0,0,0,0,38,5,0,28,0,0,0
Region II,Binalian Integrated National High School,306256,Nueva Vizcaya,Eastern Kayapa,0,0,0,0,0,0,0,45,49,48,54,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0
Region II,Binalian Elementary School,500895,Nueva Vizcaya,Eastern Kayapa,32,32,28,24,25,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Luclocos Integrated School,502222,Nueva Vizcaya,Eastern Kayapa,12,27,16,16,20,16,21,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Mapayao Integrated School,502335,Nueva Vizcaya,Eastern Kayapa,27,31,24,31,26,30,25,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Atan Elementary School,104146,Nueva Vizcaya,Quezon,23,24,27,19,23,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Aurora Elementary School,104147,Nueva Vizcaya,Quezon,23,19,25,27,19,37,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Baresbes Elementary School,104148,Nueva Vizcaya,Quezon,51,41,51,54,49,61,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Bonifacio Elementary School,104149,Nueva Vizcaya,Quezon,11,7,7,7,12,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Buliwao Elementary School,104150,Nueva Vizcaya,Quezon,20,20,25,31,22,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Busat Elementary School,104151,Nueva Vizcaya,Quezon,17,10,23,13,10,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region II,Cabinnuangan Elementary School,104152,Nueva Vizcaya,Quezon,5,8,5,10,11,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
